ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;15
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;2
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;1;Education;F;2
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;1
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;1;Education;M;1
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;2
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;4
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;3
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;3
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;7
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2024;02101;Bolzano - Libera Università;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;4
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;15
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;4
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;4
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;11
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;6
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;1;Education;F;1
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;57
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;6
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;14
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;49
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;9
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;1
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;7
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;2
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;33
2024;02201;Trento - Università degli studi;Trentino Alto Adige;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;3
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;11
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;13
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;6
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;20
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;2
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;2
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;10;Services;F;2
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;4
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;2
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;21
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;1;Education;F;3
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;2
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;2
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;12
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;1
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;11
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;1;Education;M;1
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;5
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;11
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;2
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;27
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;2
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;6
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;5
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;3
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;15
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;14
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;7
2024;02701;Venezia - Università Ca' Foscari Venezia;Veneto;NORD-EST;Dottorato di ricerca;1;Education;F;1
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;4
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;3
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;5
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;14
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;23
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;12
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;1;Education;M;3
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;25
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;105
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;9
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;1;Education;F;10
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;76
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;91
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;24
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;24
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;7
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;4
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;22
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;4
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;29
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;23
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;7
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;3
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;12
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;7
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;10;Services;M;1
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;2
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;5
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;1
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;6
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;2
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;3
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;5
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;6
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;5
2024;03001;Udine - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;6
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;2
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;2
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;12
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;16
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;10
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;2
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;3
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;41
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;41
2024;03201;Trieste - Università degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;52
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;18
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;1
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;4
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;33
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;26
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;40
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;4
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;2
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;7
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;3
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;3
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;10
2024;03401;Parma - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;4
2024;03601;Modena e Reggio Emilia - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;1;Education;F;5
2024;03601;Modena e Reggio Emilia - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;6
2024;03601;Modena e Reggio Emilia - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;4
2024;03601;Modena e Reggio Emilia - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;6
2024;03601;Modena e Reggio Emilia - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;20
2024;03601;Modena e Reggio Emilia - Università degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;3
